Período;Região;Instituição;Vermelha;Laranja;Amarela;Verde;Azul;Branca;SemTriagem;TotalAtendimentos
2016-08;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;231;6476;45031;21439;665;3054;186;76896
2016-07;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;232;7157;17965;14879;821;2212;995;43266
2016-07;Região de Saúde do Centro;CH Leiria;401;7484;59414;50060;1238;1240;0;119837
2016-07;Região de Saúde do Centro;CH Tondela-Viseu;349;11207;43306;31876;1812;4186;9449;92736
2016-07;Região de Saúde do Centro;Hospital Figueira Foz;88;2367;21824;18234;117;840;53;43470
2016-07;Região de Saúde do Centro;ULS Castelo Branco;106;2412;21883;13802;410;932;0;39545
2016-07;Região de Saúde LVT;CH Barreiro/Montijo;191;4844;21833;10572;228;2000;45330;39668
2016-07;Região de Saúde LVT;CH Setúbal;232;6688;27756;13856;247;2075;35068;50854
2016-07;Região de Saúde LVT;CHU Lisboa Norte;467;9361;40639;44965;3854;2189;29503;101475
2016-07;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;224;9426;34491;27242;195;1296;4101;72874
2016-07;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;282;9518;57435;26153;777;10899;736;105064
2016-07;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;267;9550;55112;32851;526;4596;531;102902
2016-07;Região de Saúde Norte;ULS Matosinhos;205;8831;24809;13389;1506;3564;79;52304
2016-07;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;274;10655;47207;35724;497;863;0;95220
2016-07;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;199;5637;38703;18452;556;2577;176;66124
2016-07;Região de Saúde do Alentejo;ULS Baixo Alentejo;93;5076;20992;7884;585;1300;27079;35930
2016-07;Região de Saúde LVT;CHU Lisboa Central;458;6619;44087;37923;2366;680;60921;92133
2016-07;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;182;5260;22352;20099;1000;824;41710;49717
2016-07;Região de Saúde LVT;Hospital Vila Franca Xira;288;9709;38163;30788;2043;695;39;81686
2016-07;Região de Saúde LVT;Hospital Fernando Fonseca;536;20851;53186;76996;3013;5836;404;160418
2016-07;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;167;8537;42958;22110;490;1425;305;75687
2016-07;Região de Saúde do Alentejo;ULS Norte Alentejano;164;6028;20133;26319;632;1469;0;54745
2016-07;Região de Saúde do Algarve;CHU Algarve;701;28655;88674;65793;691;8705;14886;193219
2016-07;Região de Saúde do Centro;CHU Coimbra;851;18530;66616;28510;831;684;55141;116022
2016-07;Região de Saúde Norte;CHU Porto;527;9547;50921;10808;889;910;9704;73602
2016-07;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;74;2964;15524;20363;371;1947;0;41243
2016-07;Região de Saúde do Alentejo;ULS Litoral Alentejano;74;3436;16411;10541;92;929;27057;31483
2016-07;Região de Saúde do Centro;CHU Cova da Beira;77;1767;21452;8380;61;894;12712;32631
2016-07;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;499;14486;55530;28727;362;3301;55;102905
2016-07;Região de Saúde do Centro;ULS Guarda;170;5135;26745;25834;1093;1728;2435;60705
2016-07;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;499;9972;38140;37037;819;2919;0;89386
2016-07;Região de Saúde LVT;Hospital de Cascais, PPP;238;10917;34562;50797;529;596;0;97639
2016-07;Região de Saúde LVT;Hospital Garcia de Orta;398;8863;24711;24890;4825;1077;29821;64764
2016-07;Região de Saúde Norte;CHU São João;688;13771;54439;24985;2060;1398;55745;97341
2016-07;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;104;3797;14624;24317;247;787;0;43876
2016-07;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;292;7841;33530;26545;325;2209;37937;70742
2016-07;Região de Saúde LVT;Hospital de Loures;272;10298;44763;64395;1081;285;71;121094
2016-07;Região de Saúde Norte;CH Entre Douro e Vouga;608;13919;46752;19025;727;22957;1259;103988
2016-07;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;635;11790;48077;50487;428;4840;8353;116257
2016-07;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;138;6092;29887;34870;743;2739;418;74469
2016-07;Região de Saúde Norte;Hospital de Braga;454;10601;70048;39027;1193;0;341;121323
2016-06;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;214;6200;15296;12653;700;0;2900;35063
2016-06;Região de Saúde do Alentejo;ULS Norte Alentejano;145;5142;16956;22739;477;1234;0;46693
2016-06;Região de Saúde do Centro;CH Leiria;343;6391;50749;42777;1058;1059;0;102377
2016-06;Região de Saúde do Centro;CH Tondela-Viseu;299;9723;36723;27444;1570;3510;8072;79269
2016-06;Região de Saúde do Centro;ULS Castelo Branco;99;2077;18693;11844;338;799;0;33850
2016-06;Região de Saúde LVT;Hospital de Cascais, PPP;210;9504;29760;43541;460;587;0;84062
2016-06;Região de Saúde LVT;Hospital Vila Franca Xira;247;8504;32944;26953;1776;503;39;70927
2016-06;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;189;8109;29428;23732;161;1159;3461;62778
2016-06;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;145;7470;36689;18939;414;1212;304;64869
2016-06;Região de Saúde Norte;Hospital de Braga;385;9173;59842;32961;1021;0;283;103382
2016-06;Região de Saúde Norte;ULS Matosinhos;176;7527;20945;11218;1365;3032;68;44263
2016-06;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;228;9178;39888;30493;401;691;0;80879
2016-06;Região de Saúde do Alentejo;ULS Litoral Alentejano;59;3194;14078;8534;87;849;22813;26801
2016-06;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;426;12419;47494;24809;294;2860;47;88302
2016-06;Região de Saúde LVT;CH Barreiro/Montijo;170;4068;18653;9003;202;1731;39649;33827
2016-06;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;85;3311;12373;20937;206;647;0;37559
2016-06;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;556;10317;41193;42909;375;4236;7310;99586
2016-06;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;118;5345;25339;29833;630;2336;367;63601
2016-06;Região de Saúde do Algarve;CHU Algarve;571;23727;72496;53797;549;7448;14641;158588
2016-06;Região de Saúde do Centro;CHU Coimbra;739;15703;57401;23724;433;592;47944;98592
2016-06;Região de Saúde do Centro;Hospital Figueira Foz;80;2008;18376;15580;96;763;45;36903
2016-06;Região de Saúde do Centro;ULS Guarda;150;4506;22802;22312;949;1464;2026;52183
2016-06;Região de Saúde LVT;CH Setúbal;200;5744;23548;11614;203;1783;30646;43092
2016-06;Região de Saúde LVT;Hospital Garcia de Orta;317;7479;20909;20899;4118;984;26098;54706
2016-06;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;245;8278;49050;22129;683;9706;589;90091
2016-06;Região de Saúde do Alentejo;ULS Baixo Alentejo;78;4478;17844;6664;462;1245;23415;30771
2016-06;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;243;6784;28355;22176;243;1847;33560;59648
2016-06;Região de Saúde LVT;CHU Lisboa Norte;391;8013;34434;38090;3259;1837;25830;86024
2016-06;Região de Saúde LVT;Hospital Fernando Fonseca;476;17371;44179;64772;2600;4987;366;134385
2016-06;Região de Saúde Norte;CHU Porto;448;8088;42786;8943;749;741;9063;61755
2016-06;Região de Saúde Norte;CH Entre Douro e Vouga;536;11590;39785;16374;517;19982;1187;88784
2016-06;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;232;8116;46762;28476;351;3933;442;87870
2016-06;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;66;2578;13179;17350;299;1707;0;35179
2016-06;Região de Saúde do Centro;CHU Cova da Beira;66;1526;18095;7168;48;751;11108;27654
2016-06;Região de Saúde LVT;CHU Lisboa Central;387;5703;37515;32069;2007;590;53220;78271
2016-06;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;157;4586;19038;17087;831;723;36370;42422
2016-06;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;442;8795;32023;31912;677;2661;0;76510
2016-06;Região de Saúde LVT;Hospital de Loures;237;9076;38675;55395;886;253;60;104522
2016-06;Região de Saúde Norte;CHU São João;589;11801;45922;20874;1750;1239;48512;82175
2016-06;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;172;4892;33159;15861;461;2178;157;56723
2016-05;Região de Saúde do Algarve;CHU Algarve;478;19348;58861;43361;444;6200;14506;128692
2016-05;Região de Saúde LVT;CHU Lisboa Central;319;4838;31394;26282;1692;479;45522;65004
2016-05;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;389;7665;26760;27070;544;2290;0;64718
2016-05;Região de Saúde LVT;Hospital Fernando Fonseca;408;14979;37540;54143;2110;4149;336;113329
2016-05;Região de Saúde LVT;Hospital Garcia de Orta;258;6324;17418;17012;3374;790;22472;45176
2016-05;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;150;4227;28156;13483;368;1761;138;48145
2016-05;Região de Saúde do Alentejo;ULS Norte Alentejano;128;4382;14165;19410;304;1054;0;39443
2016-05;Região de Saúde do Centro;CHU Cova da Beira;52;1300;15217;6104;43;613;9431;23329
2016-05;Região de Saúde do Centro;ULS Guarda;128;3982;19205;18916;751;1184;1742;44166
2016-05;Região de Saúde LVT;CH Barreiro/Montijo;158;3383;15496;7553;162;1410;33758;28162
2016-05;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;133;3912;15924;14189;686;604;30935;35448
2016-05;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;494;8839;34771;36176;308;3594;6252;84182
2016-05;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;208;6818;38895;24173;302;3285;378;73681
2016-05;Região de Saúde Norte;ULS Matosinhos;153;6339;17452;9078;1172;2495;50;36689
2016-05;Região de Saúde LVT;CH Setúbal;162;4832;19542;9668;162;1560;26164;35926
2016-05;Região de Saúde LVT;CHU Lisboa Norte;326;6778;28785;31454;2667;1512;22156;71522
2016-05;Região de Saúde LVT;Hospital de Cascais, PPP;191;8137;25138;36386;406;581;0;70839
2016-05;Região de Saúde LVT;Hospital de Loures;202;7795;32519;46692;743;202;54;88153
2016-05;Região de Saúde LVT;Hospital Vila Franca Xira;204;7277;28002;22663;1572;272;33;59990
2016-05;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;164;6878;24405;20101;145;971;2897;52664
2016-05;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;125;6334;30604;15971;343;1020;303;54397
2016-05;Região de Saúde Norte;CHU Porto;368;6891;35623;7189;546;600;7584;51217
2016-05;Região de Saúde Norte;CH Entre Douro e Vouga;455;9502;33644;13685;385;17081;1138;74752
2016-05;Região de Saúde do Alentejo;ULS Baixo Alentejo;69;3802;14838;5565;382;1092;19917;25748
2016-05;Região de Saúde do Alentejo;ULS Litoral Alentejano;50;2694;11873;7197;73;716;18885;22603
2016-05;Região de Saúde do Centro;CHU Coimbra;610;13345;47420;19927;352;540;40852;82194
2016-05;Região de Saúde do Centro;ULS Castelo Branco;86;1796;15794;9795;272;661;0;28404
2016-05;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;75;2833;10385;17629;163;539;0;31624
2016-05;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;200;7085;41351;18410;567;8432;407;76045
2016-05;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;107;4667;21145;24977;492;1980;326;53368
2016-05;Região de Saúde Norte;Hospital de Braga;319;7751;50293;27391;840;0;246;86594
2016-05;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;0;0;0;0;0;0;31556;0
2016-05;Região de Saúde do Centro;CH Leiria;289;5375;42672;35951;889;890;0;86066
2016-05;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;357;10586;39932;21103;235;2461;40;74674
2016-05;Região de Saúde do Centro;CH Tondela-Viseu;269;8301;30631;23009;1326;2870;6767;66406
2016-05;Região de Saúde do Centro;Hospital Figueira Foz;73;1735;15369;13228;76;680;34;31161
2016-05;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;200;5811;23848;18252;198;1547;28825;49856
2016-05;Região de Saúde Norte;CHU São João;495;9913;38126;17051;1407;1065;41459;68057
2016-05;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;56;2244;10989;14665;247;1462;0;29663
2016-05;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;202;7743;33156;25991;334;569;0;67995
2016-04;Região de Saúde do Centro;ULS Castelo Branco;68;1485;12629;7465;229;510;0;22386
2016-04;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;136;5614;19173;15743;98;753;2269;41517
2016-04;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;43;1889;8686;11600;170;1232;0;23620
2016-04;Região de Saúde do Alentejo;ULS Baixo Alentejo;58;3037;11432;4409;314;864;15956;20114
2016-04;Região de Saúde do Alentejo;ULS Litoral Alentejano;45;1987;9106;5629;54;537;15517;17358
2016-04;Região de Saúde do Centro;CHU Coimbra;499;10769;37201;15600;272;485;32431;64826
2016-04;Região de Saúde do Centro;CH Tondela-Viseu;213;6764;24518;18300;1081;2238;5377;53114
2016-04;Região de Saúde do Centro;Hospital Figueira Foz;65;1386;12168;10431;60;582;28;24692
2016-04;Região de Saúde LVT;CH Barreiro/Montijo;138;2655;12180;6007;130;1153;26488;22263
2016-04;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;330;6293;20830;21723;345;1596;0;51117
2016-04;Região de Saúde LVT;Hospital de Cascais, PPP;152;6626;20009;28500;347;507;0;56141
2016-04;Região de Saúde Norte;CHU São João;401;7976;30353;13209;1083;834;32970;53856
2016-04;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;66;2303;8246;13882;120;432;0;25049
2016-04;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;171;5410;30437;19216;234;2654;265;58122
2016-04;Região de Saúde do Centro;CH Leiria;230;4275;33930;28580;707;708;0;68430
2016-04;Região de Saúde LVT;CHU Lisboa Norte;270;5383;22967;24498;2131;1136;17484;56385
2016-04;Região de Saúde LVT;Hospital de Loures;164;6381;25625;36612;585;155;43;69522
2016-04;Região de Saúde LVT;Hospital Fernando Fonseca;329;12214;29824;42242;1623;3290;282;89522
2016-04;Região de Saúde Norte;CHU Porto;306;5535;28194;5603;433;471;5659;40542
2016-04;Região de Saúde Norte;CH Entre Douro e Vouga;370;7413;26996;10921;213;13517;1059;59430
2016-04;Região de Saúde Norte;ULS Matosinhos;119;5113;13828;6983;932;1947;39;28922
2016-04;Região de Saúde do Alentejo;ULS Norte Alentejano;114;3517;11171;15534;127;823;0;31286
2016-04;Região de Saúde do Algarve;CHU Algarve;397;14838;45126;32931;317;4820;14364;98429
2016-04;Região de Saúde do Centro;CHU Cova da Beira;40;1063;12132;4851;34;492;7451;18612
2016-04;Região de Saúde LVT;CH Setúbal;124;3900;15519;7570;133;1263;20543;28509
2016-04;Região de Saúde LVT;Hospital Vila Franca Xira;165;5853;22023;17791;1305;61;21;47198
2016-04;Região de Saúde LVT;Hospital Garcia de Orta;208;5140;13992;13022;2617;640;17635;35619
2016-04;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;98;5120;23963;12649;292;805;300;42927
2016-04;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;99;3934;16678;19732;365;1569;274;42377
2016-04;Região de Saúde Norte;Hospital de Braga;250;6275;39752;21786;662;0;190;68725
2016-04;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;0;0;0;0;0;0;24808;0
2016-04;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;300;8451;31543;16608;186;2027;35;59115
2016-04;Região de Saúde do Centro;ULS Guarda;110;3350;15226;14882;492;970;1451;35030
2016-04;Região de Saúde LVT;CHU Lisboa Central;252;3943;24978;20609;1337;394;36037;51513
2016-04;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;115;3166;12628;11291;531;487;24378;28218
2016-04;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;166;4719;18957;14239;161;1242;22657;39484
2016-04;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;411;7204;27739;28649;243;2887;4999;67133
2016-04;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;163;5905;33109;14618;456;7027;242;61278
2016-04;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;166;6323;25854;20677;254;375;0;53649
2016-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;128;3487;22724;10769;284;1374;125;38766
2016-03;Região de Saúde do Alentejo;ULS Norte Alentejano;91;2746;8470;11752;100;625;0;23784
2016-03;Região de Saúde do Centro;CHU Cova da Beira;27;822;9262;3652;22;359;5595;14144
2016-03;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;243;6495;23606;12380;133;1538;21;44395
2016-03;Região de Saúde LVT;CH Setúbal;94;2997;11597;5557;106;1022;15204;21373
2016-03;Região de Saúde LVT;CHU Lisboa Norte;202;4088;17224;18215;1589;877;13217;42195
2016-03;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;240;4951;15365;16661;203;1092;0;38512
2016-03;Região de Saúde LVT;Hospital de Loures;129;5001;19449;27271;471;118;34;52439
2016-03;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;127;4694;25073;10920;327;5640;97;46781
2016-03;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;0;0;0;0;0;0;18624;0
2016-03;Região de Saúde do Centro;ULS Guarda;85;2680;11411;10886;358;742;1064;26162
2016-03;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;129;3649;14417;10446;124;920;17374;29685
2016-03;Região de Saúde LVT;Hospital de Cascais, PPP;116;5118;15018;21212;288;417;0;42169
2016-03;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;70;3905;17546;9245;221;554;298;31541
2016-03;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;49;1630;6148;10353;85;342;0;18607
2016-03;Região de Saúde do Alentejo;ULS Litoral Alentejano;28;1523;6713;4069;41;405;11783;12779
2016-03;Região de Saúde do Algarve;CHU Algarve;313;11183;33454;24732;233;3601;11064;73516
2016-03;Região de Saúde do Centro;CHU Coimbra;370;8288;28179;11301;155;260;24698;48553
2016-03;Região de Saúde LVT;CH Barreiro/Montijo;119;2018;9184;4367;102;864;20018;16654
2016-03;Região de Saúde LVT;CHU Lisboa Central;179;3047;18770;15244;951;320;27014;38511
2016-03;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;91;2388;9407;8388;394;388;18408;21056
2016-03;Região de Saúde LVT;Hospital Vila Franca Xira;131;4664;16361;13209;943;1;15;35309
2016-03;Região de Saúde Norte;CHU Porto;230;4161;20789;4272;340;361;4054;30153
2016-03;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;335;5379;20937;21093;179;2260;3614;50183
2016-03;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;127;4094;22684;14311;186;2029;200;43431
2016-03;Região de Saúde Norte;Hospital de Braga;198;4765;29546;16202;510;0;142;51221
2016-03;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;96;2537;16969;8092;204;1059;114;28957
2016-03;Região de Saúde do Centro;CH Leiria;175;3252;25805;21731;538;538;0;52039
2016-03;Região de Saúde do Centro;CH Tondela-Viseu;154;5334;18730;14527;851;1621;3426;41217
2016-03;Região de Saúde do Centro;Hospital Figueira Foz;50;1069;9190;8051;36;448;17;18844
2016-03;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;116;4346;14180;11919;71;578;1741;31210
2016-03;Região de Saúde Norte;CH Entre Douro e Vouga;284;5621;20216;8213;150;10343;807;44827
2016-03;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;79;3100;12079;14665;290;1163;187;31376
2016-03;Região de Saúde do Alentejo;ULS Baixo Alentejo;45;2264;8466;3403;258;637;12324;15073
2016-03;Região de Saúde do Centro;ULS Castelo Branco;57;1098;9639;5620;166;377;0;16957
2016-03;Região de Saúde LVT;Hospital Fernando Fonseca;251;9544;22508;31795;1246;2501;243;67845
2016-03;Região de Saúde LVT;Hospital Garcia de Orta;158;3916;10461;9614;1932;473;13131;26554
